mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
97	96	287	287	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1841									
97	96	575/2	575/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1842		articStaccatoBelow							
97	96	288	288	0.0	5/8	5/8	Chord	6/8	1	1	0	grace16		1/16	1	1843									
97	96	288	288	0.0	5/8	5/8	Chord	6/8	1	1	0	grace16		1/16	1	1844									
97	96	288	288	0.0	5/8	5/8	Chord	6/8	1	1	0	grace16		1/16	1	1845									
97	96	288	288	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1846									
97	96	571/2	571/2	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	1847									296
97	96	1143/4	1143/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	1848									296
97	96	286	286	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	1849									296
97	96	1145/4	1145/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	1850									296
97	96	573/2	573/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	1851									296
97	96	1147/4	1147/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	1852									
97	96	287	287	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	1853									297
97	96	1149/4	1149/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	1854									297
97	96	575/2	575/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	1855									297
97	96	1151/4	1151/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	1856									297
97	96	288	288	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	1857									297
97	96	1153/4	1153/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	1858									
97	96	571/2	571/2	0.25	0	0	Chord	6/8	3	1	1/16			1/16	1	1859									298
97	96	1143/4	1143/4	0.25	1/16	1/16	Chord	6/8	3	1	1/16			1/16	1	1860									298
97	96	286	286	0.25	1/8	1/8	Chord	6/8	3	1	1/16			1/16	1	1861									298
97	96	1145/4	1145/4	0.25	3/16	3/16	Chord	6/8	3	1	1/16			1/16	1	1862									298
97	96	573/2	573/2	0.25	1/4	1/4	Chord	6/8	3	1	1/16			1/16	1	1863									298
97	96	1147/4	1147/4	0.25	5/16	5/16	Chord	6/8	3	1	1/16			1/16	1	1864									
97	96	287	287	0.25	3/8	3/8	Chord	6/8	3	1	1/16			1/16	1	1865									299
97	96	1149/4	1149/4	0.25	7/16	7/16	Chord	6/8	3	1	1/16			1/16	1	1866									299
97	96	575/2	575/2	0.25	1/2	1/2	Chord	6/8	3	1	1/16			1/16	1	1867									299
97	96	1151/4	1151/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16			1/16	1	1868									299
97	96	288	288	0.25	5/8	5/8	Chord	6/8	3	1	1/16			1/16	1	1869									299
97	96	1153/4	1153/4	0.25	11/16	11/16	Chord	6/8	3	1	1/16			1/16	1	1870									
97	96	571/2	571/2	3.0	0	0	Chord	6/8	4	1	3/4			1/2	3/2	1871									
98	97	577/2	577/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	1872									300
98	97	579/2	579/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1873		articStaccatoAbove							
98	97	290	290	0.0	3/8	3/8	Dynamic	6/8	1	1	0						other-dynamics								
98	97	290	290	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1874									
98	97	291	291	0.0	5/8	5/8	Dynamic	6/8	1	1	0						p								
98	97	291	291	0.0	5/8	5/8	Chord	6/8	1	1	0	grace16		1/16	1	1875									
98	97	291	291	0.0	5/8	5/8	Chord	6/8	1	1	0	grace16		1/16	1	1876									
98	97	291	291	0.0	5/8	5/8	Chord	6/8	1	1	0	grace16		1/16	1	1877									
98	97	291	291	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1878									301
98	97	577/2	577/2	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	1879									302
98	97	1155/4	1155/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	1880									302
98	97	289	289	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	1881									302
98	97	1157/4	1157/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	1882									302
98	97	579/2	579/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	1883									302
98	97	1159/4	1159/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	1884									
98	97	290	290	0.0	3/8	3/8	Dynamic	6/8	2	1	0						other-dynamics								
98	97	290	290	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	1885									303
98	97	1161/4	1161/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	1886									303
98	97	581/2	581/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	1887									303
98	97	1163/4	1163/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	1888									303
98	97	291	291	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	1889									303
98	97	1165/4	1165/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	1890									
98	97	577/2	577/2	0.25	0	0	Chord	6/8	3	1	1/16			1/16	1	1891									304
98	97	1155/4	1155/4	0.25	1/16	1/16	Chord	6/8	3	1	1/16			1/16	1	1892									304
98	97	289	289	0.25	1/8	1/8	Chord	6/8	3	1	1/16			1/16	1	1893									304
98	97	1157/4	1157/4	0.25	3/16	3/16	Chord	6/8	3	1	1/16			1/16	1	1894									304
98	97	579/2	579/2	0.25	1/4	1/4	Chord	6/8	3	1	1/16			1/16	1	1895									304
98	97	1159/4	1159/4	0.25	5/16	5/16	Chord	6/8	3	1	1/16			1/16	1	1896									
98	97	290	290	0.0	3/8	3/8	Dynamic	6/8	3	1	0						other-dynamics								
98	97	290	290	0.25	3/8	3/8	Chord	6/8	3	1	1/16			1/16	1	1897									305
98	97	1161/4	1161/4	0.25	7/16	7/16	Chord	6/8	3	1	1/16			1/16	1	1898									305
98	97	581/2	581/2	0.25	1/2	1/2	Chord	6/8	3	1	1/16			1/16	1	1899									305
98	97	1163/4	1163/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16			1/16	1	1900									305
98	97	291	291	0.25	5/8	5/8	Chord	6/8	3	1	1/16			1/16	1	1901									305
98	97	1165/4	1165/4	0.25	11/16	11/16	Chord	6/8	3	1	1/16			1/16	1	1902									
98	97	577/2	577/2	3.0	0	0	Chord	6/8	4	1	3/4			1/2	3/2	1903									
99	98	583/2	583/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1904		articStaccatoAbove							
99	98	292	292	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1905		articStaccatoAbove							
99	98	585/2	585/2	0.0	1/4	1/4	Chord	6/8	1	1	0	grace16		1/16	1	1906									
99	98	585/2	585/2	0.0	1/4	1/4	Chord	6/8	1	1	0	grace16		1/16	1	1907									
99	98	585/2	585/2	0.0	1/4	1/4	Chord	6/8	1	1	0	grace16		1/16	1	1908									
99	98	585/2	585/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1909									306
99	98	293	293	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1910									
99	98	587/2	587/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1911									
99	98	294	294	0.0	5/8	5/8	Chord	6/8	1	1	0	grace16		1/16	1	1912									
99	98	294	294	0.0	5/8	5/8	Chord	6/8	1	1	0	grace16		1/16	1	1913									
99	98	294	294	0.0	5/8	5/8	Chord	6/8	1	1	0	grace16		1/16	1	1914									
99	98	294	294	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1915									
99	98	583/2	583/2	0.0	0	0	Dynamic	6/8	2	1	0						p								
99	98	583/2	583/2	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	1916									307
99	98	1167/4	1167/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	1917									307
99	98	292	292	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	1918									307
99	98	1169/4	1169/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	1919									307
99	98	585/2	585/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	1920									307
99	98	1171/4	1171/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	1921									
99	98	293	293	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	1922									308
99	98	1173/4	1173/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	1923									308
99	98	587/2	587/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	1924									308
99	98	1175/4	1175/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	1925									308
99	98	294	294	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	1926									308
99	98	1177/4	1177/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	1927									
99	98	583/2	583/2	0.0	0	0	Dynamic	6/8	3	1	0						p								
99	98	583/2	583/2	0.25	0	0	Chord	6/8	3	1	1/16			1/16	1	1928									309
99	98	1167/4	1167/4	0.25	1/16	1/16	Chord	6/8	3	1	1/16			1/16	1	1929									309
99	98	292	292	0.25	1/8	1/8	Chord	6/8	3	1	1/16			1/16	1	1930									309
99	98	1169/4	1169/4	0.25	3/16	3/16	Chord	6/8	3	1	1/16			1/16	1	1931									309
99	98	585/2	585/2	0.25	1/4	1/4	Chord	6/8	3	1	1/16			1/16	1	1932									309
99	98	1171/4	1171/4	0.25	5/16	5/16	Chord	6/8	3	1	1/16			1/16	1	1933									
99	98	293	293	0.25	3/8	3/8	Chord	6/8	3	1	1/16			1/16	1	1934									310
99	98	1173/4	1173/4	0.25	7/16	7/16	Chord	6/8	3	1	1/16			1/16	1	1935									310
99	98	587/2	587/2	0.25	1/2	1/2	Chord	6/8	3	1	1/16			1/16	1	1936									310
99	98	1175/4	1175/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16			1/16	1	1937									310
99	98	294	294	0.25	5/8	5/8	Chord	6/8	3	1	1/16			1/16	1	1938									310
99	98	1177/4	1177/4	0.25	11/16	11/16	Chord	6/8	3	1	1/16			1/16	1	1939									
99	98	583/2	583/2	3.0	0	0	Chord	6/8	4	1	3/4			1/2	3/2	1940									
100	99	589/2	589/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	1941									
100	99	297	297	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1942		articStaccatoAbove							
100	99	589/2	589/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1943									
100	99	297	297	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1944		articStaccatoAbove							
100	99	589/2	589/2	1.0	0	0	Chord	6/8	3	1	1/4			1/4	1	1945									
100	99	589/2	589/2	1.0	0	0	Chord	6/8	4	1	1/4			1/4	1	1946									
101	100	595/2	595/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1947		articStaccatoAbove							
101	100	597/2	597/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1948		articStaccatoAbove							
101	100	299	299	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1949		articStaccatoAbove							
101	100	300	300	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1950		articStaccatoAbove							
101	100	595/2	595/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1951		articStaccatoBelow							
101	100	597/2	597/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1952		articStaccatoBelow							
101	100	299	299	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1953		articStaccatoBelow							
101	100	300	300	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1954									
101	100	298	298	0.5	1/8	1/8	Chord	6/8	3	1	1/8			1/8	1	1955									
101	100	597/2	597/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	1956									
101	100	599/2	599/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	1957									
101	100	300	300	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	1958									
101	100	298	298	0.5	1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	1959									
101	100	597/2	597/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	1960									
101	100	599/2	599/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	1961									
101	100	300	300	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	1962									
102	101	601/2	601/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1963		articStaccatoBelow							
102	101	603/2	603/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1964		articStaccatoBelow							
102	101	302	302	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1965		articStaccatoAbove							
102	101	303	303	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1966		articStaccatoAbove							
102	101	601/2	601/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1967		articStaccatoBelow							
102	101	603/2	603/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1968		articStaccatoBelow							
102	101	302	302	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1969		articStaccatoBelow							
102	101	303	303	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1970		articStaccatoBelow							
102	101	301	301	0.5	1/8	1/8	Chord	6/8	3	1	1/8			1/8	1	1971									
102	101	603/2	603/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	1972									
102	101	605/2	605/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	1973									
102	101	303	303	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	1974									
102	101	301	301	0.5	1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	1975									
102	101	603/2	603/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	1976									
102	101	605/2	605/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	1977									
102	101	303	303	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	1978									
103	102	607/2	607/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1979		articStaccatoBelow							
103	102	609/2	609/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1980		articStaccatoBelow							
103	102	305	305	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1981		articStaccatoBelow							
103	102	306	306	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1982		articStaccatoBelow							
103	102	607/2	607/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1983		articStaccatoBelow							
103	102	609/2	609/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1984		articStaccatoBelow							
103	102	305	305	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1985		articStaccatoBelow							
103	102	306	306	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1986		articStaccatoBelow							
103	102	304	304	0.5	1/8	1/8	Chord	6/8	3	1	1/8			1/8	1	1987									
103	102	609/2	609/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	1988									
103	102	611/2	611/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	1989									
103	102	306	306	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	1990									
103	102	304	304	0.5	1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	1991									
103	102	609/2	609/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	1992									
103	102	611/2	611/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	1993									
103	102	306	306	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	1994									
104	103	613/2	613/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1995		articStaccatoBelow							
104	103	615/2	615/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1996									
104	103	308	308	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1997									
104	103	309	309	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1998									
104	103	613/2	613/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1999		articStaccatoBelow							
104	103	615/2	615/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	2000									
104	103	308	308	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	2001									311
104	103	309	309	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	2002									
104	103	307	307	0.5	1/8	1/8	Chord	6/8	3	1	1/8			1/8	1	2003									
104	103	615/2	615/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	2004									
104	103	617/2	617/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8			1/8	1	2005									
104	103	309	309	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	2006									
104	103	307	307	0.5	1/8	1/8	Chord	6/8	4	1	1/8			1/8	1	2007									
104	103	615/2	615/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8			1/8	1	2008									
104	103	617/2	617/2	0.5	1/2	1/2	Chord	6/8	4	1	1/8			1/8	1	2009									
104	103	309	309	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	2010									
105	104	619/2	619/2	0.0	0	0	Dynamic	6/8	1	1	0						other-dynamics								
105	104	619/2	619/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	2011									312
105	104	311	311	0.0	3/8	3/8	Dynamic	6/8	1	1	0						p								
105	104	311	311	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	2012									
105	104	312	312	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	2013									
105	104	619/2	619/2	0.0	0	0	Dynamic	6/8	2	1	0						other-dynamics								
105	104	619/2	619/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	2014									313
105	104	311	311	0.0	3/8	3/8	Dynamic	6/8	2	1	0						p								
105	104	311	311	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	2015									
105	104	312	312	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	2016									
105	104	619/2	619/2	0.0	0	0	Dynamic	6/8	3	1	0						other-dynamics								
105	104	619/2	619/2	1.5	0	0	Chord	6/8	3	1	3/8			1/4	3/2	2017									314
105	104	311	311	0.0	3/8	3/8	Dynamic	6/8	3	1	0						p								
105	104	311	311	1.0	3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	2018									
105	104	312	312	0.5	5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	2019									
105	104	619/2	619/2	0.0	0	0	Dynamic	6/8	4	1	0						other-dynamics								
105	104	619/2	619/2	1.5	0	0	Chord	6/8	4	1	3/8			1/4	3/2	2020									315
105	104	311	311	0.0	3/8	3/8	Dynamic	6/8	4	1	0						p								
105	104	311	311	1.0	3/8	3/8	Chord	6/8	4	1	1/4			1/4	1	2021									
105	104	312	312	0.5	5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	2022									
106	105	625/2	625/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	2023									
106	105	627/2	627/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	2024									
106	105	314	314	0.0	3/8	3/8	Chord	6/8	1	1	0	acciaccatura		1/8	1	2025									
106	105	314	314	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	2026									316
106	105	629/2	629/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	2027									316
106	105	315	315	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	2028									
106	105	625/2	625/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	2029									
106	105	627/2	627/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	2030									
106	105	314	314	1.5	3/8	3/8	Chord	6/8	2	1	3/8			1/4	3/2	2031									
106	105	625/2	625/2	1.5	0	0	Chord	6/8	3	1	3/8			1/4	3/2	2032									
106	105	314	314	1.5	3/8	3/8	Chord	6/8	3	1	3/8			1/4	3/2	2033									317
106	105	625/2	625/2	1.5	0	0	Chord	6/8	4	1	3/8			1/4	3/2	2034									
106	105	314	314	1.5	3/8	3/8	Chord	6/8	4	1	3/8			1/4	3/2	2035									
107	106	631/2	631/2	3.0	0	0	Chord	6/8	1	1	3/4			1/2	3/2	2036									318
107	106	631/2	631/2	3.0	0	0	Chord	6/8	2	1	3/4			1/2	3/2	2037									319
107	106	631/2	631/2	3.0	0	0	Chord	6/8	3	1	3/4			1/2	3/2	2038									317
107	106	631/2	631/2	3.0	0	0	Chord	6/8	4	1	3/4			1/2	3/2	2039									
108	107	637/2	637/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	2040									
108	107	637/2	637/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	2041									
108	107	637/2	637/2	1.0	0	0	Chord	6/8	3	1	1/4			1/4	1	2042									
108	107	637/2	637/2	1.0	0	0	Chord	6/8	4	1	1/4			1/4	1	2043									
